Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,age,audiofile,Condition_Id,copy_of_factor1_tg1_task3_2585,copy_of_factor1_tg1_task3_75eb,ease,edu,factor1_tg1_task3,imphear,interest,L1,notes,prep,prolific,q1,q2,q3,self,test
623753,4,3,nopints_nns,1,nopints,2,"",engl310_13_nopints.wav,3,"",engl310_13_nopints,"","","","","","","","","",2,4,"","",""
623753,1,1,nopints_nns,1,instructions,1,"","",1,"","","","","","","","","","",63265db0d651b3b2fe5d0717,"","","","",""
623753,1,1,nopints_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623753,1,1,nopints_nns,1,questionnaire,3,22,"",1,"","",2,hs,"",no,2,ger,no,3,"","","","",int,b2
623756,1,1,original_nns,1,instructions,1,"","",1,"","","","","","","","","","",5a53fa64e0cf3d0001260c9d,"","","","",""
623756,1,2,original_nns,1,original,2,"",engl310_07_orig.wav,2,"","","","",engl310_07_orig,"","","","","","",4,2,"","",""
623756,2,1,original_nns,1,original,2,"",engl310_01_orig.wav,1,"","","","",engl310_01_orig,"","","","","","",1,1,"","",""
623756,3,3,original_nns,1,original,2,"",engl310_13_orig.wav,3,"","","","",engl310_13_orig,"","","","","","",2,4,"","",""
623756,4,4,original_nns,1,original,2,"",engl310_24_orig.wav,4,"","","","",engl310_24_orig,"","","","","","",3,4,"","",""
623756,1,1,original_nns,1,questionnaire,3,27,"",1,"","",5,uni,"",no,4,ger,no,3,"","","","",adv,c1
623756,1,1,original_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623764,1,4,nopints_nns,1,nopints,2,"",engl310_24_nopints.wav,4,"",engl310_24_nopints,"","","","","","","","","",3,1,"","",""
623764,2,1,nopints_nns,1,nopints,2,"",engl310_01_nopints.wav,1,"",engl310_01_nopints,"","","","","","","","","",1,3,"","",""
623764,3,2,nopints_nns,1,nopints,2,"",engl310_07_nopints.wav,2,"",engl310_07_nopints,"","","","","","","","","",4,2,"","",""
623764,4,3,nopints_nns,1,nopints,2,"",engl310_13_nopints.wav,3,"",engl310_13_nopints,"","","","","","","","","",1,4,"","",""
623764,1,1,nopints_nns,1,instructions,1,"","",1,"","","","","","","","","","",63821a2dc3c74e1f299179f5,"","","","",""
623764,1,1,nopints_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623764,1,1,nopints_nns,1,questionnaire,3,26,"",1,"","",2,uni,"",no,1,ger,no,3,"","","","",int,b2
623767,1,1,sil_nns,1,instructions,1,"","",1,"","","","","","","","","","",5f10219362a3810008c4f2c3,"","","","",""
623767,1,4,sil_nns,1,silence,2,"",engl310_24_sil.wav,4,engl310_24_sil,"","","","","","","","","","",2,4,"","",""
623767,2,2,sil_nns,1,silence,2,"",engl310_07_sil.wav,2,engl310_07_sil,"","","","","","","","","","",4,4,"","",""
623767,3,3,sil_nns,1,silence,2,"",engl310_13_sil.wav,3,engl310_13_sil,"","","","","","","","","","",2,4,"","",""
623767,4,1,sil_nns,1,silence,2,"",engl310_01_sil.wav,1,engl310_01_sil,"","","","","","","","","","",1,1,"","",""
623767,1,1,sil_nns,1,questionnaire,3,35,"",1,"","",3,uni,"",no,1,ger,no,1,"","","","",adv,none
623767,1,1,sil_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623773,1,2,original_nns,1,original,2,"",engl310_07_orig.wav,2,"","","","",engl310_07_orig,"","","","","","",4,4,"","",""
623773,2,1,original_nns,1,original,2,"",engl310_01_orig.wav,1,"","","","",engl310_01_orig,"","","","","","",1,3,"","",""
623773,3,3,original_nns,1,original,2,"",engl310_13_orig.wav,3,"","","","",engl310_13_orig,"","","","","","",1,4,"","",""
623773,4,4,original_nns,1,original,2,"",engl310_24_orig.wav,4,"","","","",engl310_24_orig,"","","","","","",3,4,"","",""
623773,1,1,original_nns,1,instructions,1,"","",1,"","","","","","","","","","",5fd3a54311cad303b9f2551a,"","","","",""
623773,1,1,original_nns,1,questionnaire,3,22,"",1,"","",3,hs,"",no,2,ger,no,2,"","","","",adv,c1
623773,1,1,original_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623774,1,1,sil_nns,1,instructions,1,"","",1,"","","","","","","","","","",5afdcfb796a88e0001ff3fdc,"","","","",""
623774,1,4,sil_nns,1,silence,2,"",engl310_24_sil.wav,4,engl310_24_sil,"","","","","","","","","","",3,4,"","",""
623774,2,2,sil_nns,1,silence,2,"",engl310_07_sil.wav,2,engl310_07_sil,"","","","","","","","","","",4,2,"","",""
623774,3,1,sil_nns,1,silence,2,"",engl310_01_sil.wav,1,engl310_01_sil,"","","","","","","","","","",1,1,"","",""
623774,4,3,sil_nns,1,silence,2,"",engl310_13_sil.wav,3,engl310_13_sil,"","","","","","","","","","",1,4,"","",""
623774,1,1,sil_nns,1,questionnaire,3,35,"",1,"","",3,uni,"",no,1,ger,no,3,"","","","",adv,none
623774,1,1,sil_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623775,1,1,nopints_nns,1,instructions,1,"","",1,"","","","","","","","","","",5b18cca868a5ed0001734bfe,"","","","",""
623775,1,3,nopints_nns,1,nopints,2,"",engl310_13_nopints.wav,3,"",engl310_13_nopints,"","","","","","","","","",1,4,"","",""
623775,2,4,nopints_nns,1,nopints,2,"",engl310_24_nopints.wav,4,"",engl310_24_nopints,"","","","","","","","","",1,1,"","",""
623775,3,2,nopints_nns,1,nopints,2,"",engl310_07_nopints.wav,2,"",engl310_07_nopints,"","","","","","","","","",4,2,"","",""
623775,4,1,nopints_nns,1,nopints,2,"",engl310_01_nopints.wav,1,"",engl310_01_nopints,"","","","","","","","","",2,3,"","",""
623775,1,1,nopints_nns,1,questionnaire,3,28,"",1,"","",3,hs,"",no,3,ger,no,4,"","","","",adv,b2
623775,1,1,nopints_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623776,1,1,sil_nns,1,instructions,1,"","",1,"","","","","","","","","","",5c79a584670f87001646cef6,"","","","",""
623776,1,2,sil_nns,1,silence,2,"",engl310_07_sil.wav,2,engl310_07_sil,"","","","","","","","","","",2,2,"","",""
623776,2,4,sil_nns,1,silence,2,"",engl310_24_sil.wav,4,engl310_24_sil,"","","","","","","","","","",4,4,"","",""
623776,3,1,sil_nns,1,silence,2,"",engl310_01_sil.wav,1,engl310_01_sil,"","","","","","","","","","",3,1,"","",""
623776,4,3,sil_nns,1,silence,2,"",engl310_13_sil.wav,3,engl310_13_sil,"","","","","","","","","","",2,4,"","",""
623776,1,1,sil_nns,1,questionnaire,3,70,"",1,"","",2,uni,"",no,3,ger,no,3,"","","","",int,b1
623776,1,1,sil_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623779,1,1,nopints_nns,1,instructions,1,"","",1,"","","","","","","","","","",60d229681cec2f5f4431c4cd,"","","","",""
623779,1,1,nopints_nns,1,nopints,2,"",engl310_01_nopints.wav,1,"",engl310_01_nopints,"","","","","","","","","",2,1,"","",""
623779,2,2,nopints_nns,1,nopints,2,"",engl310_07_nopints.wav,2,"",engl310_07_nopints,"","","","","","","","","",4,3,"","",""
623779,3,3,nopints_nns,1,nopints,2,"",engl310_13_nopints.wav,3,"",engl310_13_nopints,"","","","","","","","","",2,4,"","",""
623779,4,4,nopints_nns,1,nopints,2,"",engl310_24_nopints.wav,4,"",engl310_24_nopints,"","","","","","","","","",4,3,"","",""
623779,1,1,nopints_nns,1,questionnaire,3,59,"",1,"","",1,hs,"",no,3,ger,no,2,"","","","",adv,none
623779,1,1,nopints_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623783,1,1,sil_nns,1,instructions,1,"","",1,"","","","","","","","","","",6138ca54d0f9f2234e722285,"","","","",""
623783,1,1,sil_nns,1,silence,2,"",engl310_01_sil.wav,1,engl310_01_sil,"","","","","","","","","","",1,1,"","",""
623783,2,4,sil_nns,1,silence,2,"",engl310_24_sil.wav,4,engl310_24_sil,"","","","","","","","","","",2,4,"","",""
623783,3,2,sil_nns,1,silence,2,"",engl310_07_sil.wav,2,engl310_07_sil,"","","","","","","","","","",2,2,"","",""
623783,4,3,sil_nns,1,silence,2,"",engl310_13_sil.wav,3,engl310_13_sil,"","","","","","","","","","",2,4,"","",""
623783,1,1,sil_nns,1,questionnaire,3,28,"",1,"","",3,uni,"",no,3,ger,no,2,"","","","",int,b2
623783,1,1,sil_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623795,1,1,sil_nns,1,instructions,1,"","",1,"","","","","","","","","","",6106ac34408681f3b0d07396,"","","","",""
623795,1,4,sil_nns,1,silence,2,"",engl310_24_sil.wav,4,engl310_24_sil,"","","","","","","","","","",3,4,"","",""
623795,2,2,sil_nns,1,silence,2,"",engl310_07_sil.wav,2,engl310_07_sil,"","","","","","","","","","",4,2,"","",""
623795,3,3,sil_nns,1,silence,2,"",engl310_13_sil.wav,3,engl310_13_sil,"","","","","","","","","","",1,4,"","",""
623795,4,1,sil_nns,1,silence,2,"",engl310_01_sil.wav,1,engl310_01_sil,"","","","","","","","","","",1,1,"","",""
623795,1,1,sil_nns,1,questionnaire,3,21,"",1,"","",1,hs,"",no,1,ger,no,2,"","","","",adv,c2
623795,1,1,sil_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
623860,1,1,original_nns,1,instructions,1,"","",1,"","","","","","","","","","",5ee7fbc114d0a60f9b076fb6,"","","","",""
623860,1,4,original_nns,1,original,2,"",engl310_24_orig.wav,4,"","","","",engl310_24_orig,"","","","","","",3,4,"","",""
623860,2,2,original_nns,1,original,2,"",engl310_07_orig.wav,2,"","","","",engl310_07_orig,"","","","","","",4,4,"","",""
623860,3,3,original_nns,1,original,2,"",engl310_13_orig.wav,3,"","","","",engl310_13_orig,"","","","","","",1,4,"","",""
623860,4,1,original_nns,1,original,2,"",engl310_01_orig.wav,1,"","","","",engl310_01_orig,"","","","","","",1,1,"","",""
623860,1,1,original_nns,1,questionnaire,3,45,"",1,"","",2,uni,"",no,3,ger,no,2,"","","","",adv,c1
623860,1,1,original_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
624329,1,1,sil_nns,1,instructions,1,"","",1,"","","","","","","","","","",609077b2d5f119a0c819a6cd,"","","","",""
624329,1,1,sil_nns,1,silence,2,"",engl310_01_sil.wav,1,engl310_01_sil,"","","","","","","","","","",1,1,"","",""
624329,2,3,sil_nns,1,silence,2,"",engl310_13_sil.wav,3,engl310_13_sil,"","","","","","","","","","",1,4,"","",""
624329,3,4,sil_nns,1,silence,2,"",engl310_24_sil.wav,4,engl310_24_sil,"","","","","","","","","","",1,4,"","",""
624329,4,2,sil_nns,1,silence,2,"",engl310_07_sil.wav,2,engl310_07_sil,"","","","","","","","","","",4,2,"","",""
624329,1,1,sil_nns,1,questionnaire,3,25,"",1,"","",4,hs,"",no,2,ger,no,2,"","","","",adv,b2
624329,1,1,sil_nns,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
